,date_created,prediction,result,radiation,current,x,y,tempct,humidct,tempgw
628,2024-01-27 04:38:00,High probablity to breakdown,0.738585889,8073.24,3.5234828,-0.980000019,0.028999999,22.7,43.5,20.4
629,2024-01-27 05:38:00,Low probability to breakdown,0.084076434,13094.41,3.954649925,-0.984000027,0.017000001,22.8,42.5,20.3
630,2024-01-27 06:38:00,High probablity to breakdown,0.999950707,536870.91,3.695776224,-0.984000027,0.016000001,22.7,45.5,20.0
631,2024-01-27 07:38:00,Low probability to breakdown,0.257678568,22967.74,3.958478451,-0.985000014,0.028999999,23.1,47.5,20.0
632,2024-01-27 08:38:00,High probablity to breakdown,0.808883309,12030.72,3.797703743,-0.986999989,0.029999999,23.2,44.5,20.4
633,2024-01-27 09:38:00,Low probability to breakdown,0.108260185,14708.79,3.442118406,-0.989000022,0.025,23.2,46.5,20.2
634,2024-01-27 10:38:00,High probablity to breakdown,0.516330421,13310.84,3.867373466,-0.990999997,0.027000001,22.9,44.5,21.3
635,2024-01-27 11:38:00,Low probability to breakdown,0.045101792,14913.08,4.453511715,-0.98299998,0.022,22.8,49.5,20.8
636,2024-01-27 12:38:00,High probablity to breakdown,0.851952672,9761.28,4.281821251,-0.98299998,0.033,22.7,45.0,20.7
637,2024-01-27 13:38:00,High probablity to breakdown,0.802130222,7998.07,3.630133867,-0.978999972,0.028999999,22.9,43.5,21.0
638,2024-01-27 14:38:00,Low probability to breakdown,0.299809277,41297.76,3.929567575,-0.981999993,0.015,22.8,42.0,21.2
639,2024-01-27 15:38:00,Low probability to breakdown,0.020250112,7329.29,4.359539032,-0.976000011,0.017000001,22.9,44.0,21.2
640,2024-01-27 16:38:00,Low probability to breakdown,0.325502396,5162.22,3.707640409,-0.977999985,0.02,22.6,41.0,21.0
641,2024-01-27 17:38:00,High probablity to breakdown,0.90169096,82595.52,4.189831734,-0.978999972,0.024,22.8,42.5,20.6
642,2024-01-27 18:38:00,High probablity to breakdown,0.968466401,82595.52,4.042721748,-0.986000001,0.025,22.7,41.5,21.2
643,2024-01-27 19:38:00,Low probability to breakdown,0.035859615,10928.67,3.983156681,-0.986999989,0.022,22.7,49.0,20.9
644,2024-01-27 20:39:00,High probablity to breakdown,0.509811997,82595.52,3.855395079,-0.986999989,0.026000001,22.7,50.0,20.8
645,2024-01-27 21:39:00,Low probability to breakdown,0.163933098,13174.74,4.171925068,-0.98299998,0.024,22.7,44.5,20.6
646,2024-01-27 22:39:00,High probablity to breakdown,0.98404336,178956.97,4.001887798,-0.986000001,0.024,22.8,47.0,20.1
647,2024-01-27 23:39:00,High probablity to breakdown,0.988814116,3508.96,3.852471113,-0.981999993,0.034000002,22.8,41.5,19.9
648,2024-01-28 00:39:00,Low probability to breakdown,0.135490745,4902.93,4.358381748,-0.980000019,0.014,22.6,43.0,20.5
649,2024-01-28 01:39:00,Low probability to breakdown,0.091851503,31122.95,3.766710281,-0.981000006,0.021,22.7,49.5,20.2
650,2024-01-28 02:39:00,Low probability to breakdown,0.26101023,20259.28,3.813477755,-0.980000019,0.024,22.7,44.0,20.4
651,2024-01-28 03:39:00,Low probability to breakdown,0.119283408,37347.54,3.838047743,-0.981000006,0.014,22.8,48.5,20.0
652,2024-01-28 04:39:00,Low probability to breakdown,0.054565638,18837.57,4.17083025,-0.978999972,0.024,22.9,49.0,20.5
653,2024-01-28 05:39:00,High probablity to breakdown,0.986240745,78090.31,3.759579659,-0.984000027,0.029999999,22.9,43.0,20.1
654,2024-01-28 06:39:00,High probablity to breakdown,0.992143631,82595.52,4.122015476,-0.980000019,0.028000001,22.7,41.0,20.1
655,2024-01-28 07:39:00,High probablity to breakdown,0.851941109,37025.58,3.696438789,-0.989000022,0.028000001,23.0,43.5,19.7
656,2024-01-28 08:39:00,Low probability to breakdown,0.146170437,46182.44,3.44990921,-0.980000019,0.018999999,23.0,47.0,20.0
657,2024-01-28 09:39:00,High probablity to breakdown,0.993231058,7482.52,3.461616516,-0.981999993,0.032000002,23.1,40.5,20.5
658,2024-01-28 10:39:00,Low probability to breakdown,0.190950185,52806.97,4.087488174,-0.987999976,0.015,22.8,48.0,20.5
659,2024-01-28 11:39:00,Low probability to breakdown,0.312195599,63161.28,3.75851655,-0.976000011,0.024,23.0,46.0,20.4
660,2024-01-28 12:39:00,Low probability to breakdown,0.083973378,23342.21,3.73093462,-0.98299998,0.017999999,22.8,51.0,20.7
661,2024-01-28 13:39:00,Low probability to breakdown,0.054896563,16777.21,3.761625767,-0.977999985,0.021,22.7,50.0,20.1
662,2024-01-28 14:39:00,Low probability to breakdown,0.20202896,8504.88,4.268200874,-0.986000001,0.027000001,22.8,46.0,20.9
663,2024-01-28 15:39:00,High probablity to breakdown,0.626182556,41297.76,4.462303638,-0.984000027,0.035999998,22.8,50.0,20.8
664,2024-01-28 16:39:00,High probablity to breakdown,0.989653111,178956.97,4.027963638,-0.985000014,0.017999999,23.0,50.5,20.6
665,2024-01-28 17:39:00,Low probability to breakdown,0.133624405,38347.92,4.111235142,-0.980000019,0.022,22.7,50.0,20.8
666,2024-01-28 18:39:00,Low probability to breakdown,0.035333604,4658.31,3.445566654,-0.984000027,0.016000001,22.8,50.0,20.7
667,2024-01-28 19:39:00,Low probability to breakdown,0.161311269,9673.35,3.541775942,-0.985000014,0.027000001,22.9,46.5,20.7
668,2024-01-28 20:39:00,Low probability to breakdown,0.353445292,23860.92,3.785981655,-0.980000019,0.021,22.8,42.0,20.5
669,2024-01-28 21:39:00,High probablity to breakdown,0.802926421,89478.48,3.741412401,-0.98299998,0.021,22.7,42.0,20.5
670,2024-01-28 22:39:00,Low probability to breakdown,0.031322479,7724.76,3.550052404,-0.980000019,0.026000001,22.8,48.0,20.0
671,2024-01-28 23:39:00,Low probability to breakdown,0.146946043,7158.27,3.604253769,-0.98299998,0.02,22.8,42.0,19.7
672,2024-01-29 00:39:00,High probablity to breakdown,0.894266367,134217.72,3.802778244,-0.981999993,0.013,22.7,45.0,19.9
673,2024-01-29 01:39:00,Low probability to breakdown,0.468399197,9651.61,3.966669798,-0.984000027,0.028999999,22.7,45.0,20.0
674,2024-01-29 02:39:00,Low probability to breakdown,0.092260122,13721.94,3.516165257,-0.98299998,0.018999999,22.7,42.5,20.3
675,2024-01-29 03:39:00,Low probability to breakdown,0.052683204,14128.18,4.124367237,-0.981000006,0.023,22.6,49.5,19.6
676,2024-01-29 04:39:00,Low probability to breakdown,0.097450137,28825.28,3.905525446,-0.986999989,0.016000001,22.8,42.5,19.9
677,2024-01-29 05:39:00,High probablity to breakdown,0.635613322,16711.93,3.993844509,-0.985000014,0.034000002,22.8,47.5,20.2
678,2024-01-29 06:39:00,Low probability to breakdown,0.167008966,12201.61,3.964195251,-0.981999993,0.014,23.0,42.0,20.0
679,2024-01-29 07:39:00,Low probability to breakdown,0.171731919,11332.36,3.879154205,-0.978999972,0.02,23.1,42.5,19.9
680,2024-01-29 08:39:00,Low probability to breakdown,0.418532997,41297.76,3.958183527,-0.971000016,0.02,22.9,42.0,20.6
681,2024-01-29 09:39:00,Low probability to breakdown,0.48383829,20648.88,5.20024538,-0.984000027,0.023,22.9,42.5,20.9
682,2024-01-29 10:39:00,Low probability to breakdown,0.038273364,13421.63,5.157061577,-0.981999993,0.021,22.9,48.5,20.6
683,2024-01-29 11:39:00,Low probability to breakdown,0.329191267,13256.07,4.119055748,-0.976999998,0.027000001,23.0,45.5,20.7
684,2024-01-29 12:39:00,Low probability to breakdown,0.067163944,12064.51,4.178461552,-0.987999976,0.021,22.9,44.5,20.7
685,2024-01-29 13:39:00,High probablity to breakdown,0.901822329,148102.32,4.065526962,-0.987999976,0.017000001,22.9,42.0,20.9
686,2024-01-29 14:39:00,Low probability to breakdown,0.297655165,41297.76,3.729958773,-0.985000014,0.018999999,22.7,42.0,21.1
687,2024-01-29 15:39:00,Low probability to breakdown,0.042602152,11734.88,3.848124504,-0.987999976,0.013,23.1,50.5,21.4
688,2024-01-29 16:39:00,Low probability to breakdown,0.057086319,11702.9,3.795957804,-0.981999993,0.012,22.9,52.5,20.6
689,2024-01-29 17:39:00,Low probability to breakdown,0.026827335,8801.16,3.589571953,-0.985000014,0.017000001,23.0,46.5,21.2
690,2024-01-29 18:39:00,High probablity to breakdown,0.831016064,19173.96,4.283114433,-0.981999993,0.027000001,22.8,42.5,21.3
691,2024-01-29 19:39:00,High probablity to breakdown,0.920914412,9004.12,3.757151604,-0.980000019,0.029999999,22.8,42.5,21.0
692,2024-01-29 20:39:00,High probablity to breakdown,0.701312065,41297.76,3.759227753,-0.986000001,0.028999999,22.8,45.5,20.8
693,2024-01-29 21:39:00,High probablity to breakdown,0.934601545,17459.21,4.15357399,-0.986000001,0.029999999,22.8,42.5,20.7
694,2024-01-29 22:39:00,Low probability to breakdown,0.056781083,20452.22,3.615500927,-0.981999993,0.017999999,22.6,48.5,20.2
695,2024-01-29 23:39:00,High probablity to breakdown,0.999925375,536870.91,3.603170395,-0.984000027,0.032000002,22.6,44.0,20.0
696,2024-01-30 00:39:00,Low probability to breakdown,0.18252638,13765.92,3.631289959,-0.98299998,0.022,22.7,43.0,19.9
697,2024-01-30 01:39:00,High probablity to breakdown,0.788699389,7341.82,3.560348511,-0.987999976,0.024,22.5,40.0,20.7
698,2024-01-30 02:39:00,High probablity to breakdown,0.601276278,32537.63,3.745240688,-0.980000019,0.016000001,22.7,40.5,20.4
699,2024-01-30 03:40:00,High probablity to breakdown,0.967880666,17248.86,3.706604004,-0.981999993,0.033,22.8,43.0,19.9
700,2024-01-30 04:40:00,High probablity to breakdown,0.948986888,18592.93,3.837350845,-0.989000022,0.028000001,22.6,40.5,19.8
701,2024-01-30 05:40:00,Low probability to breakdown,0.292769611,10058.47,3.827514172,-0.986999989,0.025,22.7,44.0,20.7
702,2024-01-30 06:40:00,Low probability to breakdown,0.299921215,44278.01,3.517062426,-0.986000001,0.021,22.7,43.0,20.3
703,2024-01-30 07:40:00,Low probability to breakdown,0.044811696,18837.57,3.669743538,-0.985000014,0.018999999,23.0,46.5,19.7
704,2024-01-30 08:40:00,Low probability to breakdown,0.099726379,38347.92,3.761164665,-0.986000001,0.024,22.8,47.0,20.7
705,2024-01-30 09:40:00,Low probability to breakdown,0.037816763,13678.24,4.302796841,-0.980000019,0.024,22.7,48.5,20.8
706,2024-01-30 10:40:00,High probablity to breakdown,0.919002652,22139.0,5.487110615,-0.973999977,0.032000002,23.0,44.5,20.8
707,2024-01-30 11:40:00,Low probability to breakdown,0.347373188,48258.05,4.691067219,-0.995999992,0.015,22.7,41.5,20.1
708,2024-01-30 12:40:00,Low probability to breakdown,0.243074864,41297.76,4.179816246,-0.980000019,0.027000001,22.7,47.0,21.0
709,2024-01-30 13:40:00,Low probability to breakdown,0.206216753,16519.1,3.881508112,-0.984000027,0.015,22.7,42.0,20.9
710,2024-01-30 14:40:00,High probablity to breakdown,0.865555406,33554.43,4.160971165,-0.98299998,0.028999999,22.7,43.5,20.3
711,2024-01-30 15:40:00,High probablity to breakdown,0.971634865,16393.0,3.966868401,-0.984000027,0.033,22.7,43.0,21.2
712,2024-01-30 16:40:00,Low probability to breakdown,0.084245324,30678.33,3.792611361,-0.978999972,0.022,23.0,49.0,20.9
713,2024-01-30 17:40:00,High probablity to breakdown,0.87133956,10737.41,3.604047537,-0.980000019,0.029999999,22.9,43.5,21.0
714,2024-01-30 18:40:00,Low probability to breakdown,0.11507827,41297.76,3.817243099,-0.985000014,0.018999999,22.8,47.5,21.3
715,2024-01-30 19:40:00,High probablity to breakdown,0.935377181,39768.21,3.569489479,-0.985000014,0.030999999,23.0,44.5,21.1
716,2024-01-30 20:40:00,Low probability to breakdown,0.053438991,10526.88,4.00884676,-0.981000006,0.015,22.7,52.0,21.0
717,2024-01-30 21:40:00,High probablity to breakdown,0.982200861,13765.92,4.076812267,-0.989000022,0.034000002,22.6,42.5,20.7
718,2024-01-30 22:40:00,High probablity to breakdown,0.912635803,82595.52,3.621978521,-0.985000014,0.032000002,22.6,46.5,20.1
719,2024-01-30 23:40:00,High probablity to breakdown,0.601862848,82595.52,3.51857996,-0.987999976,0.018999999,22.6,52.0,20.0
720,2024-01-31 00:40:00,Low probability to breakdown,0.035402685,4931.07,4.009325981,-0.986999989,0.018999999,22.7,49.5,20.2
721,2024-01-31 01:40:00,High probablity to breakdown,0.999951243,357913.94,3.829391241,-0.986000001,0.032000002,22.6,52.5,20.4
722,2024-01-31 02:40:00,Low probability to breakdown,0.045873374,6057.78,4.07281971,-0.978999972,0.026000001,22.5,52.5,19.9
723,2024-01-31 03:40:00,Low probability to breakdown,0.304622442,63161.28,4.014772892,-0.986999989,0.018999999,22.6,48.5,19.8
724,2024-01-31 04:40:00,High probablity to breakdown,0.833558679,25873.29,3.556084394,-0.981999993,0.023,22.7,40.0,20.2
725,2024-01-31 05:40:00,Low probability to breakdown,0.156212628,41297.76,3.519440651,-0.981000006,0.022,22.6,50.5,20.1
726,2024-01-31 06:40:00,Low probability to breakdown,0.388563275,8624.43,4.000058651,-0.984000027,0.018999999,22.6,40.5,19.8
727,2024-01-31 07:40:00,High probablity to breakdown,0.922610044,10129.64,3.999759912,-0.984000027,0.029999999,23.3,43.0,19.8
728,2024-01-31 08:40:00,High probablity to breakdown,0.618178725,89478.48,3.753330946,-0.987999976,0.017999999,22.8,50.0,20.6
729,2024-01-31 09:40:00,Low probability to breakdown,0.050742596,25565.28,4.370676994,-0.977999985,0.016000001,22.8,46.5,21.1
730,2024-01-31 10:40:00,Low probability to breakdown,0.093213499,20259.28,48.71465302,-0.97299999,0.015,22.9,53.0,20.8
731,2024-01-31 11:40:00,High probablity to breakdown,0.982407331,71582.78,4.088887215,-0.978999972,0.029999999,22.8,43.0,20.5
732,2024-01-31 12:40:00,High probablity to breakdown,0.992529154,178956.97,3.936193943,-0.987999976,0.015,22.7,53.5,21.0
733,2024-01-31 13:40:00,Low probability to breakdown,0.218687683,58040.09,3.888363838,-0.985000014,0.025,22.8,48.0,21.1
734,2024-01-31 14:40:00,Low probability to breakdown,0.09409973,44739.24,3.773574352,-0.984000027,0.017999999,22.8,44.0,21.3
735,2024-01-31 15:40:00,Low probability to breakdown,0.017534643,6478.08,3.789606571,-0.977999985,0.017000001,22.9,44.5,21.5
736,2024-01-31 16:40:00,Low probability to breakdown,0.122891635,15070.06,4.813333988,-0.990999997,0.032000002,23.0,50.5,21.4
737,2024-01-31 17:40:00,Low probability to breakdown,0.117798984,36092.16,4.067728996,-0.978999972,0.021,22.7,51.0,21.3
738,2024-01-31 18:40:00,Low probability to breakdown,0.21309346,26403.48,3.535191059,-0.987999976,0.024,22.7,44.5,20.1
739,2024-01-31 19:40:00,Low probability to breakdown,0.070765138,17895.69,3.513115644,-0.985000014,0.017000001,22.8,42.5,19.8
740,2024-01-31 20:40:00,High probablity to breakdown,0.706835151,10900.93,3.557434559,-0.980000019,0.023,22.7,40.5,20.8
741,2024-01-31 21:40:00,High probablity to breakdown,0.972336113,19088.74,3.519915342,-0.981000006,0.028999999,22.6,40.5,20.8
742,2024-01-31 22:40:00,Low probability to breakdown,0.220229596,5355.32,4.211532593,-0.987999976,0.021,22.6,41.5,19.7
743,2024-01-31 23:40:00,Low probability to breakdown,0.047466338,11608.02,4.034481525,-0.977999985,0.030999999,22.7,51.0,20.4
744,2024-02-01 00:40:00,High probablity to breakdown,0.989003658,82595.52,3.564691782,-0.981999993,0.030999999,22.8,43.5,20.6
745,2024-02-01 01:40:00,Low probability to breakdown,0.344853103,63161.28,3.548882484,-0.981999993,0.016000001,22.5,51.0,20.6
746,2024-02-01 02:40:00,Low probability to breakdown,0.057478338,10631.1,3.694862843,-0.986000001,0.022,22.7,44.5,19.5
747,2024-02-01 03:40:00,Low probability to breakdown,0.029194832,8155.0,4.086606979,-0.981000006,0.022,22.7,47.0,20.1
748,2024-02-01 04:40:00,Low probability to breakdown,0.187612087,4772.18,4.025035381,-0.987999976,0.021,22.6,42.0,20.5
749,2024-02-01 05:40:00,Low probability to breakdown,0.347877443,41297.76,3.791258574,-0.985000014,0.028999999,22.9,47.5,20.3
750,2024-02-01 06:40:00,High probablity to breakdown,0.989304066,13015.05,4.072889805,-0.984000027,0.032000002,23.3,41.5,19.9
751,2024-02-01 07:40:00,High probablity to breakdown,0.996395111,20259.28,3.726109266,-0.981000006,0.032000002,23.1,40.0,19.8
752,2024-02-01 08:41:00,Low probability to breakdown,0.175815582,19792.47,4.131856441,-0.981999993,0.030999999,22.8,49.0,20.7
753,2024-02-01 09:41:00,High probablity to breakdown,0.518227994,82595.52,4.059810162,-0.981999993,0.025,22.8,51.0,20.8
754,2024-02-01 10:41:00,High probablity to breakdown,0.848524094,41297.76,3.806388855,-0.986999989,0.037,22.6,48.5,20.5
755,2024-02-01 11:41:00,Low probability to breakdown,0.050727576,24970.74,4.078602314,-0.99000001,0.015,22.9,46.5,21.1
756,2024-02-01 12:41:00,High probablity to breakdown,0.771128058,20648.88,4.680751801,-0.984000027,0.030999999,22.9,45.5,21.2
757,2024-02-01 13:41:00,Low probability to breakdown,0.041253835,14510.02,3.894007206,-0.981999993,0.017999999,22.9,49.5,21.3
758,2024-02-01 14:41:00,Low probability to breakdown,0.18479991,29020.04,3.998068571,-0.99000001,0.023,22.9,45.0,21.1
759,2024-02-01 15:41:00,Low probability to breakdown,0.050118625,10129.64,3.734149694,-0.984000027,0.018999999,22.8,53.0,21.6
760,2024-02-01 16:41:00,Low probability to breakdown,0.071563482,7040.93,4.043887138,-0.985000014,0.023,23.2,46.0,21.2
761,2024-02-01 17:41:00,High probablity to breakdown,0.713583469,13765.92,3.710225821,-0.986000001,0.032000002,23.1,46.5,21.2
762,2024-02-01 18:41:00,Low probability to breakdown,0.297501683,20164.16,3.754819632,-0.978999972,0.021,22.6,42.0,21.0
763,2024-02-01 19:41:00,Low probability to breakdown,0.069459945,16455.81,3.814320564,-0.985000014,0.02,22.7,52.5,20.5
764,2024-02-01 20:41:00,Low probability to breakdown,0.13413018,1024.56,3.827568531,-0.984000027,0.017000001,22.7,42.0,20.7
765,2024-02-01 21:41:00,Low probability to breakdown,0.081542909,22845.57,3.877070427,-0.981000006,0.030999999,22.6,52.5,20.6
766,2024-02-01 22:41:00,High probablity to breakdown,0.813618898,21618.96,3.816556454,-0.986000001,0.028000001,22.8,43.0,20.2
767,2024-02-01 23:41:00,High probablity to breakdown,0.74689889,11155.75,4.217747688,-0.981999993,0.016000001,22.5,39.5,20.0
768,2024-02-02 00:41:00,Low probability to breakdown,0.083521068,22684.68,3.710105419,-0.987999976,0.024,22.5,51.0,20.3
769,2024-02-02 01:41:00,Low probability to breakdown,0.100315392,29826.16,3.719163179,-0.986000001,0.026000001,22.7,51.0,20.2
770,2024-02-02 02:41:00,Low probability to breakdown,0.078393489,24970.74,3.641623259,-0.980000019,0.016000001,22.5,43.5,20.2
771,2024-02-02 03:41:00,Low probability to breakdown,0.036555558,16146.49,3.551095963,-0.986000001,0.022,22.5,45.5,19.8
772,2024-02-02 04:41:00,Low probability to breakdown,0.215332717,41297.76,4.106324196,-0.984000027,0.029999999,22.6,48.5,20.1
773,2024-02-02 05:41:00,Low probability to breakdown,0.283138365,1757.35,4.179732323,-0.981000006,0.029999999,22.8,46.5,20.1
774,2024-02-02 06:41:00,High probablity to breakdown,0.824355006,41297.76,4.045176983,-0.986000001,0.026000001,22.7,42.5,20.1
775,2024-02-02 07:41:00,High probablity to breakdown,0.999921203,536870.91,3.913276434,-0.981999993,0.034000002,22.8,39.5,19.9
776,2024-02-02 08:41:00,High probablity to breakdown,0.55364722,82595.52,5.402974606,-0.972000003,0.017999999,22.7,50.5,20.7
777,2024-02-02 09:41:00,Low probability to breakdown,0.313031584,61946.64,5.111039162,-0.984000027,0.021,22.8,51.5,20.9
778,2024-02-02 10:41:00,Low probability to breakdown,0.308761656,30678.33,5.36959219,-0.97299999,0.022,22.9,43.5,21.2
779,2024-02-02 11:41:00,High probablity to breakdown,0.593679905,42949.67,4.249666214,-0.975000024,0.023,23.0,43.0,20.7
780,2024-02-02 12:41:00,High probablity to breakdown,0.954738379,153391.68,4.129237175,-0.971000016,0.02,22.9,49.0,21.5
781,2024-02-02 13:41:00,High probablity to breakdown,0.979274631,26188.82,4.035215855,-0.978999972,0.034000002,23.0,44.0,21.1
782,2024-02-02 14:41:00,High probablity to breakdown,0.942637742,20648.88,3.73700738,-0.981999993,0.028000001,22.8,41.5,21.2
783,2024-02-02 15:41:00,Low probability to breakdown,0.045265794,16025.99,3.72886157,-0.99000001,0.014,22.9,49.0,21.3
784,2024-02-02 16:41:00,Low probability to breakdown,0.185010046,41297.76,3.765324116,-0.986000001,0.016000001,23.0,52.5,20.9
785,2024-02-02 17:41:00,Low probability to breakdown,0.424463987,82595.52,4.002414703,-0.978999972,0.023,22.8,47.5,20.8
786,2024-02-02 18:41:00,High probablity to breakdown,0.997756839,214748.36,4.081711292,-0.981999993,0.029999999,22.8,51.0,20.6
787,2024-02-02 19:41:00,High probablity to breakdown,0.935226202,15123.12,3.706559181,-0.980000019,0.032000002,22.8,43.5,20.5
788,2024-02-02 20:41:00,High probablity to breakdown,0.805906236,41297.76,3.571081638,-0.981999993,0.024,22.6,41.5,20.7
789,2024-02-02 21:41:00,High probablity to breakdown,0.976141453,41297.76,3.584511042,-0.984000027,0.028999999,22.5,41.0,20.4
790,2024-02-02 22:41:00,Low probability to breakdown,0.430169731,10374.31,4.108877659,-0.99000001,0.026000001,22.7,43.5,19.9
791,2024-02-02 23:41:00,Low probability to breakdown,0.051701427,10873.33,4.00635767,-0.98299998,0.017000001,22.7,51.0,19.8
792,2024-02-03 00:41:00,Low probability to breakdown,0.072362244,20648.88,4.062306881,-0.985000014,0.02,22.6,50.0,20.1
793,2024-02-03 01:41:00,Low probability to breakdown,0.07860443,14035.84,4.16129303,-0.978999972,0.029999999,22.7,49.0,20.0
794,2024-02-03 02:41:00,Low probability to breakdown,0.307424963,8747.38,4.115309238,-0.990999997,0.022,22.7,42.0,20.3
795,2024-02-03 03:41:00,High probablity to breakdown,0.999968767,536870.91,3.800146103,-0.981000006,0.015,22.7,50.0,19.7
796,2024-02-03 04:41:00,Low probability to breakdown,0.032685071,10299.68,3.560229301,-0.985000014,0.015,22.6,46.0,20.0
797,2024-02-03 05:41:00,Low probability to breakdown,0.078756005,25565.28,3.554837704,-0.985000014,0.017999999,22.7,42.5,19.9
798,2024-02-03 06:41:00,Low probability to breakdown,0.319023639,13256.07,3.94801259,-0.980000019,0.027000001,22.7,45.0,20.2
799,2024-02-03 07:41:00,Low probability to breakdown,0.028176159,9761.28,3.770579815,-0.986999989,0.017000001,22.9,45.5,19.8
800,2024-02-03 08:41:00,Low probability to breakdown,0.038963616,4804.21,3.647434711,-0.981000006,0.028999999,22.7,51.0,20.2
801,2024-02-03 09:41:00,Low probability to breakdown,0.15605706,41297.76,3.908231258,-0.98299998,0.014,22.7,49.5,19.9
802,2024-02-03 10:41:00,Low probability to breakdown,0.171015054,41297.76,3.828581333,-0.980000019,0.032000002,22.8,51.0,20.2
803,2024-02-03 11:41:00,Low probability to breakdown,0.36501509,7823.25,4.013503075,-0.987999976,0.034000002,22.8,48.5,19.8
804,2024-02-03 12:41:00,Low probability to breakdown,0.367758036,25565.28,3.73061204,-0.984000027,0.013,22.8,42.0,20.4
805,2024-02-03 13:41:00,High probablity to breakdown,0.925919175,10424.67,3.957779646,-0.981999993,0.028999999,22.7,41.5,20.2
806,2024-02-03 14:41:00,Low probability to breakdown,0.308407485,32869.64,3.593950033,-0.986999989,0.023,22.5,43.5,20.9
807,2024-02-03 15:42:00,Low probability to breakdown,0.302352309,10324.44,3.751454353,-0.978999972,0.022,22.6,42.0,20.7
808,2024-02-03 16:42:00,High probablity to breakdown,0.991896987,17506.66,3.605297565,-0.977999985,0.034000002,22.5,41.5,20.8
809,2024-02-03 17:42:00,Low probability to breakdown,0.044408798,17895.69,3.512451172,-0.987999976,0.021,22.5,47.5,20.4
810,2024-02-03 18:42:00,High probablity to breakdown,0.599601388,20259.28,3.562404633,-0.986000001,0.028000001,22.6,44.0,19.9
811,2024-02-03 19:42:00,High probablity to breakdown,0.604611039,82595.52,3.818035126,-0.980000019,0.027000001,22.7,52.5,19.8
812,2024-02-03 20:42:00,High probablity to breakdown,0.999942243,357913.94,3.857470989,-0.984000027,0.023,22.7,51.5,20.3
813,2024-02-03 21:42:00,Low probability to breakdown,0.15104413,16519.1,3.860497952,-0.984000027,0.028999999,22.7,47.5,20.0
814,2024-02-03 22:42:00,High probablity to breakdown,0.552087843,82595.52,3.458934307,-0.986999989,0.024,22.6,49.5,20.2
815,2024-02-03 23:42:00,Low probability to breakdown,0.061952323,18199.01,3.593527079,-0.977999985,0.02,22.6,43.5,19.8
816,2024-02-04 00:42:00,Low probability to breakdown,0.4153018,3609.21,3.795191765,-0.986999989,0.025,22.6,42.5,19.7
817,2024-02-04 01:42:00,Low probability to breakdown,0.029897213,9673.35,3.538239002,-0.986000001,0.023,22.7,47.0,20.7
818,2024-02-04 02:42:00,Low probability to breakdown,0.072386295,24589.5,3.518251419,-0.986999989,0.014,22.7,48.5,19.9
819,2024-02-04 03:42:00,Low probability to breakdown,0.189091861,37675.15,4.061030388,-0.981000006,0.027000001,22.5,46.5,19.7
820,2024-02-04 04:42:00,High probablity to breakdown,0.979005694,10034.97,3.798231602,-0.984000027,0.032000002,22.8,41.5,19.8
821,2024-02-04 05:42:00,Low probability to breakdown,0.126338542,41297.76,3.445062637,-0.987999976,0.018999999,22.7,48.0,20.6
822,2024-02-04 06:42:00,Low probability to breakdown,0.139716953,7495.58,3.697562218,-0.981999993,0.029999999,22.5,47.5,20.0
823,2024-02-04 07:42:00,Low probability to breakdown,0.464017063,10657.48,3.920781136,-0.986999989,0.015,22.6,40.5,19.8
824,2024-02-04 08:42:00,High probablity to breakdown,0.920457721,41297.76,3.431360722,-0.980000019,0.025,22.9,41.0,20.1
825,2024-02-04 09:42:00,Low probability to breakdown,0.031677336,4925.42,3.973565578,-0.98299998,0.02,22.9,49.5,20.1
826,2024-02-04 10:42:00,Low probability to breakdown,0.148204148,10450.04,3.688917398,-0.985000014,0.01,22.6,48.0,20.0
827,2024-02-04 11:42:00,High probablity to breakdown,0.858065605,26512.14,4.427642345,-0.977999985,0.026000001,22.7,41.5,20.3
828,2024-02-04 12:42:00,High probablity to breakdown,0.964511871,8454.66,4.285063744,-0.985000014,0.032000002,22.9,42.5,20.4
829,2024-02-04 13:42:00,Low probability to breakdown,0.417329043,76695.84,4.134188175,-0.977999985,0.018999999,22.9,48.5,20.3
830,2024-02-04 14:42:00,Low probability to breakdown,0.144037187,41297.76,3.83060956,-0.976999998,0.02,22.7,49.5,21.0
831,2024-02-04 15:42:00,Low probability to breakdown,0.035026789,13015.05,4.078732967,-0.986999989,0.015,22.8,47.5,21.0
832,2024-02-04 16:42:00,High probablity to breakdown,0.999694824,268435.45,4.215881348,-0.987999976,0.014,22.8,45.5,20.9
833,2024-02-04 17:42:00,High probablity to breakdown,0.993754148,41297.76,3.526495695,-0.986000001,0.032000002,22.9,41.5,20.3
834,2024-02-04 18:42:00,Low probability to breakdown,0.041433364,11734.88,3.40239501,-0.98299998,0.015,22.9,49.0,21.0
835,2024-02-04 19:42:00,High probablity to breakdown,0.988884568,10791.37,3.59576726,-0.980000019,0.032000002,22.9,41.0,20.5
836,2024-02-04 20:42:00,Low probability to breakdown,0.051854551,22845.57,3.803876638,-0.980000019,0.016000001,22.8,46.5,20.7
837,2024-02-04 21:42:00,Low probability to breakdown,0.073372126,27531.84,3.678553343,-0.981999993,0.023,22.9,49.0,20.3
838,2024-02-04 22:42:00,Low probability to breakdown,0.057364196,19259.94,3.990375996,-0.986000001,0.027000001,22.6,48.5,20.3
