Index,Date Created,Timestamp,Device ID,Radiation(uSv/h),Last Seen
16345,10/2/2024,1707576359,rad_001,0,19 days ago
16346,10/2/2024,1707576575,rad_001,536870.91,19 days ago
16347,10/2/2024,1707576791,rad_001,0,19 days ago
16348,10/2/2024,1707577006,rad_001,6753.09,19 days ago
16349,10/2/2024,1707577222,rad_001,18512.79,19 days ago
16350,10/2/2024,1707577437,rad_001,0,19 days ago
16351,10/2/2024,1707577653,rad_001,41297.76,19 days ago
16352,10/2/2024,1707577868,rad_001,0,19 days ago
16353,10/2/2024,1707578084,rad_001,0,19 days ago
16354,10/2/2024,1707578300,rad_001,13174.74,19 days ago
16355,10/2/2024,1707578515,rad_001,42949.67,19 days ago
16356,10/2/2024,1707578730,rad_001,0,19 days ago
16357,10/2/2024,1707578946,rad_001,37025.58,19 days ago
16358,10/2/2024,1707579161,rad_001,0,19 days ago
16359,10/2/2024,1707579377,rad_001,15123.12,19 days ago
16360,10/2/2024,1707579592,rad_001,19434.24,19 days ago
16361,10/2/2024,1707579808,rad_001,33554.43,19 days ago
16362,10/2/2024,1707580023,rad_001,0,19 days ago
16363,10/2/2024,1707580239,rad_001,8572.78,19 days ago
16364,10/2/2024,1707580454,rad_001,13854.73,19 days ago
16365,10/2/2024,1707580670,rad_001,23598.72,19 days ago
16366,11/2/2024,1707580885,rad_001,19173.96,19 days ago
16367,11/2/2024,1707581101,rad_001,0,19 days ago
16368,11/2/2024,1707581316,rad_001,13338.4,19 days ago
16369,11/2/2024,1707581530,rad_001,21053.76,19 days ago
16370,11/2/2024,1707581745,rad_001,6507.52,19 days ago
16371,11/2/2024,1707581961,rad_001,15561.47,19 days ago
16372,11/2/2024,1707582176,rad_001,24683.72,19 days ago
16373,11/2/2024,1707582392,rad_001,17318.41,19 days ago
16374,11/2/2024,1707582607,rad_001,7495.58,19 days ago
16375,11/2/2024,1707582823,rad_001,0,19 days ago
16376,11/2/2024,1707583038,rad_001,21053.76,19 days ago
16377,11/2/2024,1707583254,rad_001,7895.16,19 days ago
16378,11/2/2024,1707583467,rad_001,23598.72,19 days ago
16379,11/2/2024,1707583682,rad_001,0,19 days ago
16380,11/2/2024,1707583898,rad_001,31350.12,19 days ago
16381,11/2/2024,1707584106,rad_001,33554.43,19 days ago
16382,11/2/2024,1707584322,rad_001,20648.88,19 days ago
16383,11/2/2024,1707584538,rad_001,82595.52,19 days ago
16384,11/2/2024,1707584753,rad_001,16025.99,19 days ago
16385,11/2/2024,1707584969,rad_001,68174.08,19 days ago
16386,11/2/2024,1707585184,rad_001,0,19 days ago
16387,11/2/2024,1707585400,rad_001,6468.32,19 days ago
16388,11/2/2024,1707585615,rad_001,0,19 days ago
16389,11/2/2024,1707585831,rad_001,0,19 days ago
16390,11/2/2024,1707586046,rad_001,20648.88,19 days ago
16391,11/2/2024,1707586262,rad_001,0,19 days ago
16392,11/2/2024,1707586478,rad_001,0,19 days ago
16393,11/2/2024,1707586693,rad_001,22139,19 days ago
16394,11/2/2024,1707586909,rad_001,0,19 days ago
16395,11/2/2024,1707587124,rad_001,13015.05,19 days ago
16396,11/2/2024,1707587340,rad_001,11963.69,19 days ago
16397,11/2/2024,1707587556,rad_001,7405.11,19 days ago
16398,11/2/2024,1707587771,rad_001,0,19 days ago
16399,11/2/2024,1707587987,rad_001,0,19 days ago
16400,11/2/2024,1707588203,rad_001,82595.52,19 days ago
16401,11/2/2024,1707588419,rad_001,0,19 days ago
16402,11/2/2024,1707588634,rad_001,0,19 days ago
16403,11/2/2024,1707588849,rad_001,10526.88,19 days ago
16404,11/2/2024,1707589065,rad_001,35495.59,19 days ago
16405,11/2/2024,1707589280,rad_001,536870.91,19 days ago
16406,11/2/2024,1707589496,rad_001,14759.33,19 days ago
16407,11/2/2024,1707589711,rad_001,27183.33,19 days ago
16408,11/2/2024,1707589927,rad_001,35791.39,19 days ago
16409,11/2/2024,1707590142,rad_001,0,19 days ago
16410,11/2/2024,1707590358,rad_001,9157.71,19 days ago
16411,11/2/2024,1707590573,rad_001,13379.96,19 days ago
16412,11/2/2024,1707590789,rad_001,11272.88,19 days ago
16413,11/2/2024,1707591004,rad_001,0,19 days ago
16414,11/2/2024,1707591220,rad_001,38347.92,19 days ago
16415,11/2/2024,1707591433,rad_001,9203.5,19 days ago
16416,11/2/2024,1707591649,rad_001,0,19 days ago
16417,11/2/2024,1707591870,rad_001,10845.87,19 days ago
16418,11/2/2024,1707592086,rad_001,82595.52,19 days ago
16419,11/2/2024,1707592301,rad_001,0,19 days ago
16420,11/2/2024,1707592516,rad_001,0,19 days ago
16421,11/2/2024,1707592732,rad_001,11463.43,19 days ago
16422,11/2/2024,1707592947,rad_001,536870.91,19 days ago
16423,11/2/2024,1707593163,rad_001,3621.38,19 days ago
16424,11/2/2024,1707593378,rad_001,25565.28,19 days ago
16425,11/2/2024,1707593594,rad_001,536870.91,19 days ago
16426,11/2/2024,1707593810,rad_001,0,19 days ago
16427,11/2/2024,1707594025,rad_001,10105.8,19 days ago
16428,11/2/2024,1707594241,rad_001,0,19 days ago
16429,11/2/2024,1707594456,rad_001,0,19 days ago
16430,11/2/2024,1707594672,rad_001,18920.56,19 days ago
16431,11/2/2024,1707594888,rad_001,0,19 days ago
16432,11/2/2024,1707595103,rad_001,0,19 days ago
16433,11/2/2024,1707595318,rad_001,0,19 days ago
16434,11/2/2024,1707595534,rad_001,41297.76,19 days ago
16435,11/2/2024,1707595749,rad_001,0,19 days ago
16436,11/2/2024,1707595965,rad_001,14412.64,19 days ago
16437,11/2/2024,1707596181,rad_001,0,19 days ago
16438,11/2/2024,1707596396,rad_001,0,19 days ago
16439,11/2/2024,1707596612,rad_001,0,19 days ago
16440,11/2/2024,1707596828,rad_001,0,19 days ago
16441,11/2/2024,1707597043,rad_001,30678.33,19 days ago
16442,11/2/2024,1707597259,rad_001,37025.58,19 days ago
16443,11/2/2024,1707597474,rad_001,7851.86,19 days ago
16444,11/2/2024,1707597690,rad_001,41297.76,19 days ago
16445,11/2/2024,1707597906,rad_001,0,19 days ago
16446,11/2/2024,1707598121,rad_001,42107.52,19 days ago
16447,11/2/2024,1707598337,rad_001,0,19 days ago
16448,11/2/2024,1707598552,rad_001,39283.23,19 days ago
16449,11/2/2024,1707598768,rad_001,33554.43,19 days ago
16450,11/2/2024,1707598983,rad_001,14658.59,19 days ago
16451,11/2/2024,1707599198,rad_001,9942.05,19 days ago
16452,11/2/2024,1707599414,rad_001,14364.43,19 days ago
16453,11/2/2024,1707599629,rad_001,0,19 days ago
16454,11/2/2024,1707599845,rad_001,14810.23,19 days ago
16455,11/2/2024,1707600060,rad_001,9988.29,19 days ago
16456,11/2/2024,1707600276,rad_001,33554.43,19 days ago
16457,11/2/2024,1707600491,rad_001,6927.36,19 days ago
16458,11/2/2024,1707600707,rad_001,6567.22,19 days ago
16459,11/2/2024,1707600922,rad_001,0,19 days ago
16460,11/2/2024,1707601138,rad_001,0,19 days ago
16461,11/2/2024,1707601353,rad_001,5666.18,19 days ago
16462,11/2/2024,1707601569,rad_001,0,19 days ago
16463,11/2/2024,1707601784,rad_001,14913.08,19 days ago
16464,11/2/2024,1707602000,rad_001,134217.72,19 days ago
16465,11/2/2024,1707602215,rad_001,23342.21,19 days ago
16466,11/2/2024,1707602430,rad_001,29620.46,19 days ago
16467,11/2/2024,1707602646,rad_001,0,19 days ago
16468,11/2/2024,1707602861,rad_001,4663.37,19 days ago
16469,11/2/2024,1707603077,rad_001,15017.36,19 days ago
16470,11/2/2024,1707603292,rad_001,20648.88,19 days ago
16471,11/2/2024,1707603508,rad_001,6949.78,19 days ago
16472,11/2/2024,1707603723,rad_001,0,19 days ago
16473,11/2/2024,1707603939,rad_001,12167.04,19 days ago
16474,11/2/2024,1707604155,rad_001,0,19 days ago
16475,11/2/2024,1707604370,rad_001,25565.28,19 days ago
16476,11/2/2024,1707604585,rad_001,0,19 days ago
16477,11/2/2024,1707604801,rad_001,14510.02,19 days ago
16478,11/2/2024,1707605016,rad_001,41297.76,19 days ago
16479,11/2/2024,1707605232,rad_001,0,19 days ago
16480,11/2/2024,1707605447,rad_001,82595.52,19 days ago
16481,11/2/2024,1707605663,rad_001,0,19 days ago
16482,11/2/2024,1707605878,rad_001,0,19 days ago
16483,11/2/2024,1707606094,rad_001,11930.46,19 days ago
16484,11/2/2024,1707606309,rad_001,0,19 days ago
16485,11/2/2024,1707606525,rad_001,11671.1,19 days ago
16486,11/2/2024,1707606740,rad_001,10845.87,19 days ago
16487,11/2/2024,1707606956,rad_001,14510.02,19 days ago
16488,11/2/2024,1707607171,rad_001,7521.83,19 days ago
16489,11/2/2024,1707607387,rad_001,21913.09,19 days ago
16490,11/2/2024,1707607603,rad_001,14253.21,19 days ago
16491,11/2/2024,1707607818,rad_001,19173.96,19 days ago
16492,11/2/2024,1707608033,rad_001,0,19 days ago
16493,11/2/2024,1707608249,rad_001,8275.46,19 days ago
16494,11/2/2024,1707608465,rad_001,59652.32,19 days ago
16495,11/2/2024,1707608680,rad_001,0,19 days ago
16496,11/2/2024,1707608896,rad_001,11545.61,19 days ago
16497,11/2/2024,1707609111,rad_001,20259.28,19 days ago
16498,11/2/2024,1707609327,rad_001,0,19 days ago
16499,11/2/2024,1707609543,rad_001,0,19 days ago
16500,11/2/2024,1707609758,rad_001,41297.76,19 days ago
16501,11/2/2024,1707609974,rad_001,41297.76,19 days ago
16502,11/2/2024,1707610190,rad_001,0,19 days ago
16503,11/2/2024,1707610405,rad_001,13944.69,19 days ago
16504,11/2/2024,1707610621,rad_001,0,19 days ago
16505,11/2/2024,1707610837,rad_001,45691.14,19 days ago
16506,11/2/2024,1707611053,rad_001,82595.52,19 days ago
16507,11/2/2024,1707611268,rad_001,15561.47,19 days ago
16508,11/2/2024,1707611484,rad_001,82595.52,19 days ago
16509,11/2/2024,1707611694,rad_001,14708.79,19 days ago
16510,11/2/2024,1707611910,rad_001,16106.12,19 days ago
16511,11/2/2024,1707612125,rad_001,0,19 days ago
16512,11/2/2024,1707612341,rad_001,0,19 days ago
16513,11/2/2024,1707612556,rad_001,536870.91,19 days ago
16514,11/2/2024,1707612771,rad_001,5513.43,19 days ago
16515,11/2/2024,1707612984,rad_001,536870.91,19 days ago
16516,11/2/2024,1707613200,rad_001,82595.52,19 days ago
16517,11/2/2024,1707613415,rad_001,29020.04,19 days ago
16518,11/2/2024,1707613631,rad_001,0,19 days ago
16519,11/2/2024,1707613847,rad_001,9023.04,19 days ago
16520,11/2/2024,1707614062,rad_001,107374.18,19 days ago
16521,11/2/2024,1707614278,rad_001,0,19 days ago
16522,11/2/2024,1707614493,rad_001,41297.76,19 days ago
16523,11/2/2024,1707614709,rad_001,41297.76,19 days ago
16524,11/2/2024,1707614922,rad_001,0,19 days ago
16525,11/2/2024,1707615138,rad_001,0,19 days ago
16526,11/2/2024,1707615354,rad_001,0,19 days ago
16527,11/2/2024,1707615570,rad_001,178956.97,19 days ago
16528,11/2/2024,1707615786,rad_001,12030.72,19 days ago
16529,11/2/2024,1707616001,rad_001,14316.55,19 days ago
16530,11/2/2024,1707616217,rad_001,11243.37,19 days ago
16531,11/2/2024,1707616432,rad_001,0,19 days ago
16532,11/2/2024,1707616648,rad_001,7669.58,19 days ago
16533,11/2/2024,1707616864,rad_001,10657.48,19 days ago
16534,11/2/2024,1707617079,rad_001,335540.06,19 days ago
16535,11/2/2024,1707617294,rad_001,0,19 days ago
16536,11/2/2024,1707617510,rad_001,56512.72,19 days ago
16537,11/2/2024,1707617726,rad_001,0,19 days ago
16538,11/2/2024,1707617941,rad_001,95443.71,19 days ago
16539,11/2/2024,1707618157,rad_001,16330.67,19 days ago
16540,11/2/2024,1707618372,rad_001,2147481.83,19 days ago
16541,11/2/2024,1707618588,rad_001,1145.92,19 days ago
16542,11/2/2024,1707618804,rad_001,0,19 days ago
16543,11/2/2024,1707619019,rad_001,198840.88,19 days ago
16544,11/2/2024,1707619235,rad_001,0,19 days ago
16545,11/2/2024,1707619451,rad_001,0,19 days ago
16546,11/2/2024,1707619666,rad_001,12064.51,19 days ago
16547,11/2/2024,1707619882,rad_001,82595.52,19 days ago
16548,11/2/2024,1707620098,rad_001,0,19 days ago
16549,11/2/2024,1707620313,rad_001,11930.46,19 days ago
16550,11/2/2024,1707620522,rad_001,268435.45,19 days ago
16551,11/2/2024,1707620738,rad_001,10129.64,19 days ago
16552,11/2/2024,1707620954,rad_001,0,19 days ago
16553,11/2/2024,1707621169,rad_001,0,19 days ago
16554,11/2/2024,1707621385,rad_001,0,19 days ago
16555,11/2/2024,1707621601,rad_001,0,19 days ago
16556,11/2/2024,1707621816,rad_001,15848.58,19 days ago
16557,11/2/2024,1707622030,rad_001,82595.52,19 days ago
16558,11/2/2024,1707622245,rad_001,33554.43,19 days ago
16559,11/2/2024,1707622461,rad_001,536870.91,19 days ago
16560,11/2/2024,1707622677,rad_001,0,19 days ago
16561,11/2/2024,1707622893,rad_001,0,19 days ago
16562,11/2/2024,1707623108,rad_001,0,19 days ago
16563,11/2/2024,1707623324,rad_001,0,19 days ago
16564,11/2/2024,1707623540,rad_001,14510.02,19 days ago
16565,11/2/2024,1707623755,rad_001,10956.54,19 days ago
16566,11/2/2024,1707623970,rad_001,23342.21,18 days ago
16567,11/2/2024,1707624186,rad_001,6100.8,18 days ago
16568,11/2/2024,1707624401,rad_001,19884.1,18 days ago
16569,11/2/2024,1707624616,rad_001,0,18 days ago
16570,11/2/2024,1707624832,rad_001,0,18 days ago
16571,11/2/2024,1707625047,rad_001,12936.64,18 days ago
16572,11/2/2024,1707625262,rad_001,8801.16,18 days ago
16573,11/2/2024,1707625478,rad_001,0,18 days ago
16574,11/2/2024,1707625694,rad_001,10177.64,18 days ago
16575,11/2/2024,1707625909,rad_001,18728.05,18 days ago
16576,11/2/2024,1707626125,rad_001,8339.74,18 days ago
16577,11/2/2024,1707626341,rad_001,14708.79,18 days ago
16578,11/2/2024,1707626557,rad_001,26843.54,18 days ago
16579,11/2/2024,1707626772,rad_001,26843.54,18 days ago
16580,11/2/2024,1707626988,rad_001,41297.76,18 days ago
16581,11/2/2024,1707627203,rad_001,26843.54,18 days ago
16582,11/2/2024,1707627419,rad_001,24129.03,18 days ago
16583,11/2/2024,1707627634,rad_001,15449.52,18 days ago
16584,11/2/2024,1707627850,rad_001,8471.33,18 days ago
16585,11/2/2024,1707628065,rad_001,82595.52,18 days ago
16586,11/2/2024,1707628281,rad_001,19173.96,18 days ago
16587,11/2/2024,1707628496,rad_001,5718.99,18 days ago
16588,11/2/2024,1707628711,rad_001,0,18 days ago
16589,11/2/2024,1707628927,rad_001,7075.72,18 days ago
16590,11/2/2024,1707629142,rad_001,33554.43,18 days ago
16591,11/2/2024,1707629358,rad_001,9296.46,18 days ago
16592,11/2/2024,1707629573,rad_001,0,18 days ago
16593,11/2/2024,1707629789,rad_001,41297.76,18 days ago
16594,11/2/2024,1707630004,rad_001,0,18 days ago
16595,11/2/2024,1707630220,rad_001,19173.96,18 days ago
16596,11/2/2024,1707630435,rad_001,41297.76,18 days ago
16597,11/2/2024,1707630651,rad_001,0,18 days ago
16598,11/2/2024,1707630866,rad_001,0,18 days ago
16599,11/2/2024,1707631081,rad_001,0,18 days ago
16600,11/2/2024,1707631297,rad_001,17043.52,18 days ago
16601,11/2/2024,1707631512,rad_001,0,18 days ago
16602,11/2/2024,1707631728,rad_001,17602.32,18 days ago
16603,11/2/2024,1707631943,rad_001,27012.37,18 days ago
16604,11/2/2024,1707632159,rad_001,33554.43,18 days ago
16605,11/2/2024,1707632374,rad_001,19173.96,18 days ago
16606,11/2/2024,1707632590,rad_001,21582.75,18 days ago
16607,11/2/2024,1707632806,rad_001,8555.71,18 days ago
16608,11/2/2024,1707633022,rad_001,13765.92,18 days ago
16609,11/2/2024,1707633237,rad_001,25116.76,18 days ago
16610,11/2/2024,1707633453,rad_001,0,18 days ago
16611,11/2/2024,1707633668,rad_001,41297.76,18 days ago
16612,11/2/2024,1707633884,rad_001,11184.81,18 days ago
16613,11/2/2024,1707634100,rad_001,97612.89,18 days ago
16614,11/2/2024,1707634315,rad_001,82595.52,18 days ago
16615,11/2/2024,1707634531,rad_001,0,18 days ago
16616,11/2/2024,1707634746,rad_001,46684.42,18 days ago
16617,11/2/2024,1707634962,rad_001,16268.81,18 days ago
16618,11/2/2024,1707635177,rad_001,24683.72,18 days ago
16619,11/2/2024,1707635393,rad_001,41297.76,18 days ago
16620,11/2/2024,1707635609,rad_001,22215.34,18 days ago
16621,11/2/2024,1707635824,rad_001,41297.76,18 days ago
16622,11/2/2024,1707636040,rad_001,37025.58,18 days ago
16623,11/2/2024,1707636255,rad_001,11576.73,18 days ago
16624,11/2/2024,1707636471,rad_001,41297.76,18 days ago
16625,11/2/2024,1707636686,rad_001,19060.5,18 days ago
16626,11/2/2024,1707636902,rad_001,76695.84,18 days ago
16627,11/2/2024,1707637117,rad_001,12820.79,18 days ago
16628,11/2/2024,1707637333,rad_001,0,18 days ago
16629,11/2/2024,1707637549,rad_001,0,18 days ago
16630,11/2/2024,1707637764,rad_001,7738.68,18 days ago
16631,11/2/2024,1707637980,rad_001,22369.62,18 days ago
16632,11/2/2024,1707638195,rad_001,17248.86,18 days ago
16633,11/2/2024,1707638411,rad_001,153391.68,18 days ago
16634,11/2/2024,1707638626,rad_001,0,18 days ago
16635,11/2/2024,1707638842,rad_001,0,18 days ago
16636,11/2/2024,1707639057,rad_001,0,18 days ago
16637,11/2/2024,1707639273,rad_001,82595.52,18 days ago
16638,11/2/2024,1707639488,rad_001,35013.32,18 days ago
16639,11/2/2024,1707639704,rad_001,6753.09,18 days ago
16640,11/2/2024,1707639919,rad_001,41297.76,18 days ago
16641,11/2/2024,1707640135,rad_001,41297.76,18 days ago
16642,11/2/2024,1707640351,rad_001,2833.09,18 days ago
16643,11/2/2024,1707640566,rad_001,26188.82,18 days ago
16644,11/2/2024,1707640782,rad_001,36709.12,18 days ago
16645,11/2/2024,1707640998,rad_001,0,18 days ago
16646,11/2/2024,1707641214,rad_001,13338.4,18 days ago
16647,11/2/2024,1707641429,rad_001,41297.76,18 days ago
16648,11/2/2024,1707641645,rad_001,31122.95,18 days ago
16649,11/2/2024,1707641860,rad_001,14510.02,18 days ago
16650,11/2/2024,1707642076,rad_001,24970.74,18 days ago
16651,11/2/2024,1707642292,rad_001,82595.52,18 days ago
16652,11/2/2024,1707642507,rad_001,11126.85,18 days ago
16653,11/2/2024,1707642723,rad_001,24778.65,18 days ago
16654,11/2/2024,1707642938,rad_001,10226.11,18 days ago
16655,11/2/2024,1707643154,rad_001,25873.29,18 days ago
16656,11/2/2024,1707643369,rad_001,6419.98,18 days ago
16657,11/2/2024,1707643584,rad_001,7146.36,18 days ago
16658,11/2/2024,1707643800,rad_001,0,18 days ago
16659,11/2/2024,1707644015,rad_001,17111.42,18 days ago
16660,11/2/2024,1707644231,rad_001,0,18 days ago
16661,11/2/2024,1707644446,rad_001,0,18 days ago
16662,11/2/2024,1707644662,rad_001,0,18 days ago
16663,11/2/2024,1707644878,rad_001,10226.11,18 days ago
16664,11/2/2024,1707645093,rad_001,0,18 days ago
16665,11/2/2024,1707645310,rad_001,27356.48,18 days ago
16666,11/2/2024,1707645525,rad_001,41297.76,18 days ago
16667,11/2/2024,1707645740,rad_001,0,18 days ago
16668,11/2/2024,1707645956,rad_001,0,18 days ago
16669,11/2/2024,1707646172,rad_001,41297.76,18 days ago
16670,11/2/2024,1707646387,rad_001,40518.55,18 days ago
16671,11/2/2024,1707646603,rad_001,0,18 days ago
16672,11/2/2024,1707646819,rad_001,8747.38,18 days ago
16673,11/2/2024,1707647034,rad_001,20452.22,18 days ago
16674,11/2/2024,1707647250,rad_001,16647.16,18 days ago
16675,11/2/2024,1707647465,rad_001,0,18 days ago
16676,11/2/2024,1707647680,rad_001,3841.65,18 days ago
16677,11/2/2024,1707647896,rad_001,29020.04,18 days ago
16678,11/2/2024,1707648112,rad_001,37025.58,18 days ago
16679,11/2/2024,1707648328,rad_001,30973.32,18 days ago
16680,11/2/2024,1707648543,rad_001,26843.54,18 days ago
16681,11/2/2024,1707648758,rad_001,0,18 days ago
16682,11/2/2024,1707648974,rad_001,20917.04,18 days ago
16683,11/2/2024,1707649189,rad_001,0,18 days ago
16684,11/2/2024,1707649405,rad_001,10105.8,18 days ago
16685,11/2/2024,1707649620,rad_001,5017.48,18 days ago
16686,11/2/2024,1707649836,rad_001,0,18 days ago
16687,11/2/2024,1707650051,rad_001,7456.54,18 days ago
16688,11/2/2024,1707650266,rad_001,14861.47,18 days ago
16689,11/2/2024,1707650482,rad_001,536870.91,18 days ago
16690,11/2/2024,1707650697,rad_001,0,18 days ago
16691,11/2/2024,1707650913,rad_001,1073741.82,18 days ago
16692,11/2/2024,1707651128,rad_001,25414,18 days ago
16693,11/2/2024,1707651344,rad_001,0,18 days ago
16694,11/2/2024,1707651559,rad_001,8323.58,18 days ago
16695,11/2/2024,1707651775,rad_001,41297.76,18 days ago
16696,11/2/2024,1707651990,rad_001,16519.1,18 days ago
16697,11/2/2024,1707652205,rad_001,7430.73,18 days ago
16698,11/2/2024,1707652421,rad_001,0,18 days ago
16699,11/2/2024,1707652637,rad_001,17602.32,18 days ago
16700,11/2/2024,1707652852,rad_001,0,18 days ago
16701,11/2/2024,1707653068,rad_001,12595.21,18 days ago
16702,11/2/2024,1707653283,rad_001,7973.33,18 days ago
16703,11/2/2024,1707653499,rad_001,0,18 days ago
16704,11/2/2024,1707653714,rad_001,11332.36,18 days ago
16705,11/2/2024,1707653930,rad_001,41297.76,18 days ago
16706,11/2/2024,1707654146,rad_001,26188.82,18 days ago
16707,11/2/2024,1707654362,rad_001,41297.76,18 days ago
16708,11/2/2024,1707654577,rad_001,0,18 days ago
16709,11/2/2024,1707654792,rad_001,0,18 days ago
16710,11/2/2024,1707655008,rad_001,19522.57,18 days ago
16711,11/2/2024,1707655223,rad_001,59652.32,18 days ago
16712,11/2/2024,1707655438,rad_001,94741.92,18 days ago
16713,11/2/2024,1707655654,rad_001,0,18 days ago
16714,11/2/2024,1707655869,rad_001,0,18 days ago
16715,11/2/2024,1707656085,rad_001,119304.64,18 days ago
16716,11/2/2024,1707656301,rad_001,15561.47,18 days ago
16717,11/2/2024,1707656516,rad_001,20748.63,18 days ago
16718,11/2/2024,1707656731,rad_001,9586.98,18 days ago
16719,11/2/2024,1707656947,rad_001,18755.31,18 days ago
16720,11/2/2024,1707657163,rad_001,24826.4,18 days ago
16721,11/2/2024,1707657379,rad_001,0,18 days ago
16722,11/2/2024,1707657594,rad_001,26349.49,18 days ago
16723,11/2/2024,1707657810,rad_001,0,18 days ago
16724,11/2/2024,1707658025,rad_001,0,18 days ago
16725,11/2/2024,1707658241,rad_001,15123.12,18 days ago
16726,11/2/2024,1707658457,rad_001,0,18 days ago
16727,11/2/2024,1707658672,rad_001,9717.12,18 days ago
16728,11/2/2024,1707658888,rad_001,35791.39,18 days ago
16729,11/2/2024,1707659103,rad_001,536870.91,18 days ago
16730,11/2/2024,1707659319,rad_001,41297.76,18 days ago
16731,11/2/2024,1707659535,rad_001,20648.88,18 days ago
16732,11/2/2024,1707659751,rad_001,0,18 days ago
16733,11/2/2024,1707659966,rad_001,29283.86,18 days ago
16734,11/2/2024,1707660182,rad_001,8972.77,18 days ago
16735,11/2/2024,1707660397,rad_001,82595.52,18 days ago
16736,11/2/2024,1707660613,rad_001,11332.36,18 days ago
16737,11/2/2024,1707660828,rad_001,3543.7,18 days ago
16738,11/2/2024,1707661044,rad_001,6224.59,18 days ago
16739,11/2/2024,1707661260,rad_001,41297.76,18 days ago
16740,11/2/2024,1707661475,rad_001,0,18 days ago
16741,11/2/2024,1707661691,rad_001,5362,18 days ago
16742,11/2/2024,1707661906,rad_001,23685.48,18 days ago
16743,11/2/2024,1707662121,rad_001,26188.82,18 days ago
16744,11/2/2024,1707662337,rad_001,17179.86,18 days ago
16745,11/2/2024,1707662552,rad_001,5851.45,18 days ago
16746,11/2/2024,1707662768,rad_001,24542.67,18 days ago
16747,11/2/2024,1707662983,rad_001,0,18 days ago
16748,11/2/2024,1707663199,rad_001,7738.68,18 days ago
16749,11/2/2024,1707663414,rad_001,22369.62,18 days ago
16750,11/2/2024,1707663630,rad_001,5315.55,18 days ago
16751,11/2/2024,1707663845,rad_001,41297.76,18 days ago
16752,11/2/2024,1707664061,rad_001,15284.58,18 days ago
16753,11/2/2024,1707664277,rad_001,54366.67,18 days ago
16754,11/2/2024,1707664492,rad_001,11184.81,18 days ago
16755,11/2/2024,1707664707,rad_001,7304.36,18 days ago
16756,11/2/2024,1707664923,rad_001,21474.83,18 days ago
16757,11/2/2024,1707665138,rad_001,20748.63,18 days ago
16758,11/2/2024,1707665354,rad_001,18433.33,18 days ago
16759,11/2/2024,1707665570,rad_001,0,18 days ago
16760,11/2/2024,1707665785,rad_001,0,18 days ago
16761,11/2/2024,1707666001,rad_001,0,18 days ago
16762,11/2/2024,1707666216,rad_001,13463.84,18 days ago
16763,11/2/2024,1707666431,rad_001,38347.92,18 days ago
16764,11/2/2024,1707666647,rad_001,0,18 days ago
16765,11/2/2024,1707666862,rad_001,0,18 days ago
16766,11/2/2024,1707667078,rad_001,41297.76,18 days ago
16767,12/2/2024,1707667294,rad_001,7697.07,18 days ago
16768,12/2/2024,1707667509,rad_001,0,18 days ago
16769,12/2/2024,1707667724,rad_001,17895.69,18 days ago
16770,12/2/2024,1707667940,rad_001,10226.11,18 days ago
16771,12/2/2024,1707668155,rad_001,357913.94,18 days ago
16772,12/2/2024,1707668371,rad_001,0,18 days ago
16773,12/2/2024,1707668586,rad_001,20648.88,18 days ago
16774,12/2/2024,1707668802,rad_001,6215.58,18 days ago
16775,12/2/2024,1707669017,rad_001,16393,18 days ago
16776,12/2/2024,1707669233,rad_001,0,18 days ago
16777,12/2/2024,1707669448,rad_001,0,18 days ago
16778,12/2/2024,1707669664,rad_001,11126.85,18 days ago
16779,12/2/2024,1707669879,rad_001,268435.45,18 days ago
16780,12/2/2024,1707670095,rad_001,14913.08,18 days ago
16781,12/2/2024,1707670310,rad_001,0,18 days ago
16782,12/2/2024,1707670526,rad_001,0,18 days ago
16783,12/2/2024,1707670741,rad_001,0,18 days ago
16784,12/2/2024,1707670957,rad_001,28633.11,18 days ago
16785,12/2/2024,1707671172,rad_001,62245.9,18 days ago
16786,12/2/2024,1707671388,rad_001,42107.52,18 days ago
16787,12/2/2024,1707671604,rad_001,16268.81,18 days ago
16788,12/2/2024,1707671820,rad_001,23342.21,18 days ago
16789,12/2/2024,1707672035,rad_001,214748.36,18 days ago
16790,12/2/2024,1707672251,rad_001,4942.42,18 days ago
16791,12/2/2024,1707672466,rad_001,536870.91,18 days ago
16792,12/2/2024,1707672682,rad_001,0,18 days ago
16793,12/2/2024,1707672897,rad_001,0,18 days ago
16794,12/2/2024,1707673113,rad_001,13094.41,18 days ago
16795,12/2/2024,1707673326,rad_001,64424.5,18 days ago
16796,12/2/2024,1707673542,rad_001,8438.05,18 days ago
16797,12/2/2024,1707673758,rad_001,41297.76,18 days ago
16798,12/2/2024,1707673973,rad_001,12167.04,18 days ago
16799,12/2/2024,1707674189,rad_001,9896.23,18 days ago
16800,12/2/2024,1707674404,rad_001,0,18 days ago
16801,12/2/2024,1707674619,rad_001,15394.14,18 days ago
16802,12/2/2024,1707674834,rad_001,0,18 days ago
16803,12/2/2024,1707675050,rad_001,20387.5,18 days ago
16804,12/2/2024,1707675266,rad_001,0,18 days ago
16805,12/2/2024,1707675481,rad_001,27012.37,18 days ago
16806,12/2/2024,1707675697,rad_001,15907.28,18 days ago
16807,12/2/2024,1707675912,rad_001,7255.01,18 days ago
16808,12/2/2024,1707676128,rad_001,0,18 days ago
